|title|description|url
191|"<span class=""myAdTitle"">Piękny apartamentowiec przy Galerii Północnej </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
- zielone otoczenie 
- dobra komunikacja do centrum (15 min.) 
- w spacerowej odległości Galeria Północna 
- sprawdzony deweloper 
- dynamiczny rozwój dzielnicy 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
- funkcjonalne wnętrza, wysoki standard wykończenia 
 
Inwestycja znajduje się w niezwykle dynamicznie rozwijającej się części Tarchomina, świetnie zagospodarowanej, niedaleko Galerii Północnej, ul. Modlińskiej i trasy 61. Inwestycja skierowana zarówno dla singli jak i rodzin z dziećmi. Dla osób ceniących bliskość zieleni i natury. Proponujemy ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do innych dzielnic Warszawy. 
Mieszkania w najbardziej pożądanych metrażach, z balkonami oraz garażem podziemnym i komórkami lokatorskimi. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. Architektura budynku i bardzo duże okna zapewnią doskonałe doświetlenie i zaspokojenie najwybredniejszych gustów. 
 
 
 Informacje dodatkowe: 
 
- miejsce postojowe w garażu podziemnym: 36 000 PLN 
- komórka lokatorska 3 996 PLN / m2 
 
- termin realizacji inwestycji III Q 2022. 
 
Cena mieszkania 4-pokojowego 77,63m2 z tarasem 7m2 - 721 959 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
Premium Estates 
 
Agent prowadzący: Maryla 
 
tel: 570-400-282 
 
e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-83058</i><br/>Lokalizacja: Mazowieckie, Warszawa, Białołęka, Tarchomin<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/piekny-apartamentowiec-przy-galerii-polnocnej/1009010981050911437600009
192|"<span class=""myAdTitle"">Nowoczesne, o niskiej zabudowie osiedle w Markach </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, BEZ PODATKU PCC, 0% PROWIZJI 
 
 Posiadamy również inne apartamenty w tej inwestycji 
 
 Zapraszamy Państwa do zapoznania się z naszą ofertą sprzedaży apartamentu w atrakcyjnej lokalizacji w Markach 
 
 Atuty: 
 
- świetnie rozwinięta infrastruktura komunikacyjna 
- pełna infrastruktura miejska (przedszkola, szkoły, sklepy) 
- sąsiedztwo terenów zielonych 
- dojazd centrum Warszawy - 30 minut 
- szeroki wybór metraży 
- duże metraże na p.II z możliwością aranżacji antresoli 
- duże balkony lub ogródki dla mieszkań na p.I 
- garaże oraz komórki na parterze domów, w cenie 
 
 Inwestycja: 
 
Projekt powstaje w Markach , doskonale rozwinięta infrastruktura pozwoli dostać się w każdy zakątek Warszawy szybko i sprawnie. Inwestycja jest dla wszystkich, którzy cenią sobie city - life balance i nie chcą rezygnować ze wszystkim udogodnień życia w dużym mieście. P osiadającym samochód, wygodę zapewniąją garaże oraz komórki przypisane do każdego lokalu na parterze budynków, w cenie mieszkania . Bezpieczeństwo zapewnią drzwi antywłamaniowe i ochrona osiedla. Zielona okolica i liczne tereny rekreacyjne pozwolą zrelaksować się na łonie natury - a to wszystko 30 minut od ścisłego centrum Warszawy! Plac zabaw na terenie, także rowerownia i wózkownia. 
Każde mieszkanie posiadać będzie balkon oraz duże, wysokie okna. 
 
 Informacje dodatkowe: 
 
- miejsce postojowe w garażu oraz komórka - w cenie 
 
- termin realizacji inwestycji: I Q 2021 
 
Cena mieszkania 3-pok na p.1 (58,12m2) z dużym balkonem i ogródkiem - 384 708 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
 Premium Estates 
 Agent prowadzący: Maryla 
 tel: 570-400-282 
 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-83055</i><br/>Lokalizacja: Mazowieckie, Wołomiński, Marki<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/marki/nowoczesne-o-niskiej-zabudowie-osiedle-w-markach/1009010963320911437600009
193|"<span class=""myAdTitle"">Idealne osiedle na zielonej Białołęce </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
- zielone otoczenie, doskonałe miejsce do aktywnego wypoczynku 
- niewysoka zabudowa 
- doskonała lokalizacja dla ceniących zieleń w najbliższej okolicy 
- dynamiczny rozwój dzielnicy 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
- funkcjonalne wnętrza 
 
Inwestycja znajduje się w niezwykle urokliwej, zielonej części Białołęki, dojazd od Trasy Toruńskiej. Dla osób ceniących otoczenie zieleni i aktywnego wypoczynku, dobre miejsce na wypady poza miasto (bliskość Nieporętu) oraz ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do innych dzielnic Warszawy (przystanek autobusowy przy inwestycji). 
 
Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony. Teren osiedla pięknie zagospodarowany, z licznymi alejkami i zielenią. Na miejscu infrastruktura handlowa, usługowa i oświatowa. Dla dzieci zaplanowano plac zabaw. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. 
 
 
 Informacje dodatkowe: 
 
- do użytku miejsca parkingowe w garażu podziemnym 
- termin realizacji inwestycji II kwartał 2022 
 
 Cena mieszkania 2 pokojowego 44,03m2 na p.3 - 315 915 PLN 
 
Cena garażu: 24 000 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
Premium Estates 
 
Agent prowadzący: Maryla 
 
tel: 570-400-282 
 
e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-83132</i><br/>Lokalizacja: Mazowieckie, Warszawa, Białołęka, Białołęka Dworska<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/idealne-osiedle-na-zielonej-bialolece/1009010963470911437600009
194|"<span class=""myAdTitle"">Prawdziwy Muranów 3POK+KUCHNIA |LOGGIA| WIDNE 270H </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">Z przyjemnością chciałbym Państwu przestawić wyjątkową ofertę sprzedaży mieszkania na zielonym i przepięknym Muranowie w bliskiej odległości od 2 stacji METRA!

Mieszkanie 3 pokojowe o powierzchni 47m2 usytuowane jest na 3 piętrze w budynku 6 piętrowym z windą.
Budynek z Cegły wybudowany w 1957r.

Mieszkanie składa się z:

-Przestronnego Salonu
-Oddzielnej widnej Kuchni z Oknem
-Małego pokoju idealnie nadającego się na sypialnie dla dziecka albo biuro
-Dużej Sypialni z wyjściem na Loggie
-Łazienki
-Hall'u

*Duża Loggia 3m2
*Piwnica 2m2
*Wysokość Pomieszczeń - około 268cm
*Mieszkanie jest doskonale doświetlone , i posiada bardzo duże okna PCV
*Drewniany parkiet z oryginalnymi listwami przypodłogowymi w bardzo dobrej kondycji - bez problemu możemy wycyklinować

Stan Prawny:

Pełna Własność z Księgą Wieczystą
Budynek ma UREGULOWANY GRUNT, można posiłkować się kredytem w zakupie - Każdy Bank (Pomagam w Formalnościach)
Mieszkanie bez wad prawnych


Budynek z tradycyjnej Cegły ,wybudowany w 1957r. przeszedł wszystkie remonty.
Zakres Prac :
Dach/elewacja/klatki/piwnice/domofony/kamery/instalacje

Dodatkowo w lato budynek ma być odmalowany - są na to zgromadzone środki z funduszu remontowego.
Klatki codziennie sprzątane przez dozorce.
Prężnie działający zarządca budynku

Okolica bogata w Parki ,Skwerki ,różnorodną bujną zieleń oraz wspaniale rozwiniętą infrastrukturę osiedlową. Jednym słowem KAPITALNA Okolica.

Lokalizacja :

5 minut do Metra Ratusz Arsenał oraz Dworzec Gdański
3 minuty Tramwaj/Autobus
3 minuty Muzeum Polin
4 minuty Ogród Krasińskich

Sąsiedztwo Starsze , bardzo uprzejme , zawsze służą pomocą


Zapraszam do Oglądania
Oskar Szymański
United Capital
Real Estate Expert
tel: 577-047-377
szymanski@unitedcapital.com.pl
.</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/prawdziwy-muranow-3pok%252Bkuchnia-loggia-widne-270h/1009010424940910912811309
195|"<span class=""myAdTitle"">Garaż * słoneczne, ustawne * Balkon </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">Z przyjemnością przedstawiam Państwu świetne mieszkanie zlokalizowane na Ochocie w cichej, zielonej okolicy.

Mieszkanie ma niecałe 38m2 usytuowane jest na 2 piętrze w 4 piętrowym budynku z lat 60.

Jest bardzo atrakcyjne dzięki dużym możliwościom aranżacyjnym i dzięki temu, że jest bardzo dobrze skomunikowane. 

Dodatkowym atutem jest możliwość przejęcia najmu garażu nieopodal za 350 złotych miesięcznie. 

Wszystkie meble oraz sprzęty zostają dla nowego nabywcy.

Wymaga remontu, lub odświeżenia.

NISKI CZYNSZ - 430 złotych przy 4. osobach. 

Cena do negocjacji - można posiłkować się kredytem.

Jeśli zainteresowała Państwa powyższa nieruchomość, to zapraszam na prezentację!
Jestem do dyspozycji 7 dni w tygodniu w godz 8-22.

Łukasz Paziewski
United Capital
tel. 512330513</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ochota/garaz-sloneczne-ustawne-balkon/1009010452670910912811309
196|"<span class=""myAdTitle"">Zamienię malutką kawalerkę w Pruszkowie,na coś większego. </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">Zamienię malutką kawalerkę w Pruszkowie(15m2)+(5m2) antresola.
Wysokość mieszkanie 3,6m
Mieszkanie komunalne po generalnym remoncie.
Mieszkanie znajduje sie na parterze.
Chętnie zamienię na większe...może być zadłużone,lub do remontu.</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/pruszkow/zamienie-malutka-kawalerke-w-pruszkowie-na-cos-wiekszego/1009010438690912805087709
197|"<span class=""myAdTitle"">Idealne osiedle na zielonej Białołęce </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
- zielone otoczenie, doskonałe miejsce do aktywnego wypoczynku 
- niewysoka zabudowa 
- doskonała lokalizacja dla ceniących zieleń w najbliższej okolicy 
- dynamiczny rozwój dzielnicy 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
- funkcjonalne wnętrza 
 
Inwestycja znajduje się w niezwykle urokliwej, zielonej części Białołęki, dojazd od Trasy Toruńskiej. Dla osób ceniących otoczenie zieleni i aktywnego wypoczynku, dobre miejsce na wypady poza miasto (bliskość Nieporętu) oraz ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do innych dzielnic Warszawy (przystanek autobusowy przy inwestycji). 
 
Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony. Teren osiedla pięknie zagospodarowany, z licznymi alejkami i zielenią. Na miejscu infrastruktura handlowa, usługowa i oświatowa. Dla dzieci zaplanowano plac zabaw. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. 
 
 
 Informacje dodatkowe: 
 
- do użytku miejsca parkingowe w garażu podziemnym 
- termin realizacji inwestycji II kwartał 2022 
 
 Cena mieszkania 3 pokojowego 49,16m2 na p.1 - 335 517 PLN 
 
Cena garażu: 24 000 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
Premium Estates 
 
Agent prowadzący: Maryla 
 
tel: 570-400-282 
 
e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-83130</i><br/>Lokalizacja: Mazowieckie, Warszawa, Białołęka, Białołęka Dworska<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/idealne-osiedle-na-zielonej-bialolece/1009010940960911437600009
198|"<span class=""myAdTitle"">Idealne osiedle na zielonej Białołęce </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
- zielone otoczenie, doskonałe miejsce do aktywnego wypoczynku 
- niewysoka zabudowa 
- doskonała lokalizacja dla ceniących zieleń w najbliższej okolicy 
- dynamiczny rozwój dzielnicy 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
- funkcjonalne wnętrza 
 
Inwestycja znajduje się w niezwykle urokliwej, zielonej części Białołęki, dojazd od Trasy Toruńskiej. Dla osób ceniących otoczenie zieleni i aktywnego wypoczynku, dobre miejsce na wypady poza miasto (bliskość Nieporętu) oraz ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do innych dzielnic Warszawy (przystanek autobusowy przy inwestycji). 
 
Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony. Teren osiedla pięknie zagospodarowany, z licznymi alejkami i zielenią. Na miejscu infrastruktura handlowa, usługowa i oświatowa. Dla dzieci zaplanowano plac zabaw. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. 
 
 
 Informacje dodatkowe: 
 
- do użytku miejsca parkingowe w garażu podziemnym 
- termin realizacji inwestycji II kwartał 2022 
 
 Cena mieszkania 3 pokojowego 51,02m2 na p.2 - 355 864 PLN 
 
Cena garażu: 24 000 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
Premium Estates 
 
Agent prowadzący: Maryla 
 
tel: 570-400-282 
 
e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-83129</i><br/>Lokalizacja: Mazowieckie, Warszawa, Białołęka, Białołęka Dworska<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/idealne-osiedle-na-zielonej-bialolece/1009010940970911437600009
199|"<span class=""myAdTitle"">Idealne osiedle na zielonej Białołęce </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
- zielone otoczenie, doskonałe miejsce do aktywnego wypoczynku 
- niewysoka zabudowa 
- doskonała lokalizacja dla ceniących zieleń w najbliższej okolicy 
- dynamiczny rozwój dzielnicy 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
- funkcjonalne wnętrza 
 
Inwestycja znajduje się w niezwykle urokliwej, zielonej części Białołęki, dojazd od Trasy Toruńskiej. Dla osób ceniących otoczenie zieleni i aktywnego wypoczynku, dobre miejsce na wypady poza miasto (bliskość Nieporętu) oraz ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do innych dzielnic Warszawy (przystanek autobusowy przy inwestycji). 
 
Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony. Teren osiedla pięknie zagospodarowany, z licznymi alejkami i zielenią. Na miejscu infrastruktura handlowa, usługowa i oświatowa. Dla dzieci zaplanowano plac zabaw. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. 
 
 
 Informacje dodatkowe: 
 
- do użytku miejsca parkingowe w garażu podziemnym 
- termin realizacji inwestycji II kwartał 2022 
 
 Cena mieszkania 3 pokojowego 53,62m2 na p.2 - 373 999 PLN 
 
Cena garażu: 24 000 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
Premium Estates 
 
Agent prowadzący: Maryla 
 
tel: 570-400-282 
 
e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-83128</i><br/>Lokalizacja: Mazowieckie, Warszawa, Białołęka, Białołęka Dworska<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/idealne-osiedle-na-zielonej-bialolece/1009010963510911437600009
200|"<span class=""myAdTitle"">Idealne osiedle na zielonej Białołęce </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
- zielone otoczenie, doskonałe miejsce do aktywnego wypoczynku 
- niewysoka zabudowa 
- doskonała lokalizacja dla ceniących zieleń w najbliższej okolicy 
- dynamiczny rozwój dzielnicy 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
- funkcjonalne wnętrza 
 
Inwestycja znajduje się w niezwykle urokliwej, zielonej części Białołęki, dojazd od Trasy Toruńskiej. Dla osób ceniących otoczenie zieleni i aktywnego wypoczynku, dobre miejsce na wypady poza miasto (bliskość Nieporętu) oraz ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do innych dzielnic Warszawy (przystanek autobusowy przy inwestycji). 
 
Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony. Teren osiedla pięknie zagospodarowany, z licznymi alejkami i zielenią. Na miejscu infrastruktura handlowa, usługowa i oświatowa. Dla dzieci zaplanowano plac zabaw. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. 
 
 
 Informacje dodatkowe: 
 
- do użytku miejsca parkingowe w garażu podziemnym 
- termin realizacji inwestycji II kwartał 2022 
 
 Cena mieszkania 3 pokojowego 56,47m2 na p.2 - 376 937 PLN 
 
Cena garażu: 24 000 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
Premium Estates 
 
Agent prowadzący: Maryla 
 
tel: 570-400-282 
 
e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-83127</i><br/>Lokalizacja: Mazowieckie, Warszawa, Białołęka, Białołęka Dworska<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/idealne-osiedle-na-zielonej-bialolece/1009010937970911437600009
